5971,2706
5699,8941
3392,2552
3649,0903
3796,4951
4218,3228
2738,0781
2076,7692
2274,36
2428,1186
1748,8787
1660,9513
1756,4172
1641,1377
1599,7763
1593,4711
1590,5855
1566,5168
1573,2806
1534,2461
1525,388
1517,3999
1478,0857
1455,2542
1384,9588
1358,4964
1442,4973
1431,9657
2167,7797
847,9559
811,2155
769,7399
946,5224
1499,6782
1879,2441
1843,6482
1321,5798
1698,1203
1842,5621
1784,3853
1342,7891
1127,1037
1504,1467
1732,053
1537,8238
1381,7983
1551,6304
1597,223
1443,2799
1553,0167
