2377,9816
2000,1829
1679,8972
1975,3137
1827,865
1901,6994
1707,8147
1632,6182
1621,5177
1726,8476
1624,1548
1492,6113
1519,9259
1461,7609
1481,9802
1277,2277
1342,0132
1283,0506
1333,1298
1360,1157
1317,2384
1216,5592
1357,8761
1289,2151
1334,1301
1307,2193
1288,7233
1209,0143
1094,7169
1224,9792
1064,7909
1322,7346
1260,9148
955,4543
1187,2116
1212,9969
1214,4571
1182,4792
1111,8286
1193,296
1166,5981
1155,259
1255,3397
760,0502
987,4674
913,8381
1030,1922
990,9945
1012,4942
979,0451
