11894,4429
10723,601
5304,7181
6515,4941
8213,7638
9192,2491
5515,3645
3393,0544
4367,4453
3676,2496
1927,1248
1988,4412
2237,4142
1869,6093
2016,5329
1980,1576
2068,0739
2066,7264
1895,6328
1530,751
1643,0458
1420,4927
1511,2476
1389,726
1477,2055
1407,6228
1417,2247
1354,3324
1322,3142
1351,6132
1596,6944
1555,9252
1560,6857
1490,3393
2016,7857
1762,242
1600,8161
1478,1046
1552,3056
1341,6482
1350,3265
1302,6674
1246,0222
1269,0282
1289,1527
1257,7496
1240,7955
1283,5037
1345,0267
1282,7238
