15388,6811
7952,6142
2568,831
2383,1961
3102,1982
3086,8358
2300,4428
1794,8844
1917,4355
2062,8974
1601,7828
1723,0392
1589,9704
1605,6169
1659,0759
1524,9254
1524,6706
1683,0103
1583,8908
1534,6744
1594,2659
1482,9414
1599,1406
1528,5734
1507,9389
1503,2586
1473,7649
1471,6912
1723,2652
999,0376
859,0354
912,515
909,4221
769,1936
1880,0271
1995,3042
1706,6659
1974,9356
1709,4562
1328,1114
1474,7482
1635,1576
1535,3286
1663,6519
1677,1152
1773,9766
1744,8091
1684,0375
1651,2592
1534,5527
