4553,5481
4132,4607
3923,587
4901,7239
4323,4453
4648,3721
4747,6322
4414,5814
4154,8114
4786,5565
4389,5431
4022,8788
3975,7862
3659,5737
3769,794
3744,6784
3609,1396
3840,7938
3418,2574
2852,5062
2879,8074
2898,7495
2750,4565
2630,966
2673,7497
2634,983
2740,8553
2629,0784
2718,4992
3045,1627
3181,5591
2885,9767
2778,1152
2824,573
2971,6894
3122,3444
2805,9237
2771,8148
2782,4925
2400,369
2536,684
2377,9279
2384,5499
2414,8642
2378,5067
2294,1028
2392,1877
2496,9396
2476,7424
2232,1555
